?????????,?????,?????????,79229812441,319
????,?????????,????????,79224239865,698
??????????,?????????,???????,35222309201,755
???????,????????????,????????,88009585544,974
?????????,?????????,?????????,88001041330,996
??????????,??????,?????????,35222076889,262
??????,?????????????,????????,88003748006,924
???????,??????????,?????????????,88004845480,102
?????,???????,???????,79224399258,710
???????,???????,???????,88005244321,787
???????,?????????,???????,35222056477,86
??????,????????,?????????,35222671865,576
????????,??????????,?????????,35222119617,208
?????,??????????,???????,35222136644,34
????????,?????,??????????,79223185636,345
?????????,?????,?????????,35222674267,446
??????????,?????????????,?????????,79228751135,976
??????,????????,????????,79220164963,930
???????,????????,????????,35222076584,974
??????,???????,?????????,35222345442,143
??????????,???????,???????,35222623546,26
????????,??????????,???????,79227061402,969
????????,????????,?????????,79225483340,996
??????,??????????,??????,88002517606,434
??????,????,?????????,88002720087,317
?????????,??????,??????????,79225477208,385
???????,????????????,?????,35222191314,691
???????,???????,??????????,35222064447,469
???????,????,?????????,88000399365,978
???????,?????????,????????,79225586141,481
?????,???????,?????????????,88009503681,148
???,?????????,???????,88009718307,51
?????????,?????????,??????????,79226581546,726
?????,????????,??????,79226552554,518
????????,??????,??????????,35222729260,395
?????????,???????,??????????,35222107211,787
????,????????,??????,79222821247,101
????????,????????,??????????,79222218227,433
????????,?????,??????????,79227410873,160
??????,??????????,???????,88005927876,504
???????????,??????,???????,35222853551,572
???????????,???????,??????????,35222792940,373
???????,?????????,?????????,35222082341,5
???????,?????????,?????????,79223359698,725
??????,?????????????,??????,35222562487,112
???????,?????????,?????????,35222509697,171
???????,?????????,?????????,79225369751,494
???????,????,?????????,88005015408,658
?????????,?????,??????????,79225752187,328
???????,????????,?????????????,35222128226,516
????????,??????,?????????????,88007628148,606
??????,???????,???????,88002917287,296
????????,????,????????,79225049251,550
??????,????????????,?????,35222888264,813
???????,??????????,????????????,35222198085,114
????,?????????????,?????????,88006494666,13
???????,???????,????????,88009954075,734
?????,?????????,????????,88001446279,153
?????,??????????,????????,79220525209,87
???????,???????,????????,79225618108,849
?????????,?????,????????????,35222390379,414
???????,?????,?????????,88006630679,439
???????,????????,?????????,88002428983,154
????,???????,????????????,88003975738,653
????????,???????,???????,88003153928,845
??????,????????,????????,35222759864,643
???????,?????,?????????,88005486429,74
?????,???????,?????,35222462204,49
????????,?????,???????,88005724129,208
???????,?????????????,?????????,35222473987,271
?????????,????,?????????,88006726721,626
??????,?????,??????????,35222116678,963
???????,??????,?????????,35222830159,824
???????,?????,?????????,79224924512,668
???,????????????,????????,35222324853,612
???????,??????,???????,88006052631,1
????,??????????,??????,88001774786,131
?????????,?????????,????????,79225453557,321
?????,??????????,?????,88003888860,910
??????,?????,??????????,88001612171,239
???????,???????,??????????,35222191487,5
????????,????,??????????,79224351919,544
???,??????????,????????,79227539382,743
????????,????????????,???????????,35222641199,15
??????,??????????,???????????,79227203151,432
?????,???????,????????,79222052628,22
??????,?????????,????????,35222508199,64
?????,???,?????????,88001912383,365
?????????,??????,??????????,79228046874,522
??????,?????????,???????,79228798407,892
??????,?????????,????????,79226936275,996
??????????,??????????,?????????,35222894448,669
???????,?????,?????????????,88002919307,211
???,??????????,???????,35222805438,843
????,?????????,??????,79226363043,678
????????,????????????,???????,35222661296,566
????????,????????,?????????,88001523965,966
?????,????,?????????,88006084582,395
?????????,???????,??????????,88009402152,709
???????,???????,?????????,79222198135,753
????,??????????,????????,79221674601,148
????,?????????,?????????,79228184476,917
???????,??????,??????????,88005124784,927
??????,??????????,?????????,88002048685,181
????????,???????,?????????,79226006505,564
????????,?????????,???????,88005762207,710
?????????,?????????,????????,35222245519,108
?????,??????????,?????????,88004080975,341
??????,?????????,?????????,79223198922,686
??????,???????,????????,35222947067,81
????,?????????,???????,79225217451,155
????,?????????,???????,88001747263,537
?????????,???????,?????????,88002288633,348
????????,?????,?????????????,88001767048,929
????,????,??????????,88001985945,786
???????,??????,?????????????,35222723452,154
???????,?????????,???????,88007790113,732
?????,??????????,???????,35222776841,811
????,?????????????,????????,35222548463,265
??????,?????????,???????,79224836233,81
???,??????????,?????,88001100848,470
?????,????????,??????????,88008045133,125
?????????,??????,?????????????,88008952025,656
???????,?????????,????????,88009373297,551
???????,??????,??????????,88002216804,455
???????,?????,?????????,88001114693,347
????????,??????????,?????????,35222108690,176
????????,??????????,??????,35222720417,281
???????,??????,??????????,79227073920,284
????????,?????????,??????????,79228574834,765
??????,??????????,??????,88008666989,248
??????,????????????,???????,79220146313,95
????????,????????,?????????,88004528615,50
??????,?????,????????????,79228961568,411
?????????,????????,?????????,88000204844,420
??????????,???????,???????,35222548935,577
??????,?????,??????????,79227847741,509
?????????,????????,?????????,88002326734,272
????????,???????,??????????,35222096899,295
?????,?????????,?????,79228806466,148
????????,??????????,??????????,88006600446,831
??????,?????????,????????,88002177814,707
??????,????,????????,79227885221,863
??????,??????????,????????,35222301945,402
?????,?????????,?????,35222486357,949
??????,????,?????????,35222115247,740
??????,????????,?????????,79224726034,233
???????????,??????,??????????,35222749874,774
???????,?????????,???????????,35222421834,894
???????,?????????,???????,35222753719,635
??????????,?????????,?????????,35222287519,577
?????????,???????,?????????,79223238311,257
??????,??????????,?????????????,35222046915,413
??????,?????????,???????,35222204866,793
???????,????????,????????????,88000902395,933
????????,?????????,??????????,88000051681,273
????????,??????,??????????,35222607956,573
???????,???????,??????????,35222706970,359
???????,??????????,???????,79221246423,552
?????,??????,?????????,35222673643,684
???????,?????,???????,79222856738,970
??????,??????????,???????,79223642792,568
???????,?????????,???????,88002491572,222
???,?????????,????????,88007952766,340
???????,????,?????????????,35222347804,59
????????,????????,??????????,88006314441,954
?????,??????????,???????,35222257201,217
?????????,???,???????,79222249061,145
????,?????????,???????????,88007194211,865
????,?????????,????????,35222229919,224
??????,??????,?????????,79224808570,86
?????????,????????????,??????,88007154904,895
???????,??????,?????????,88005624130,893
???????,????,??????????,79225642838,225
????????,?????????,?????????,35222267321,58
??????,??????,??????????,35222708691,643
?????,?????????,???????,79225528609,933
????,???????,?????????,79225075258,763
??????,??????????,???????,79227492675,679
?????????,??????????,??????,79227163452,558
??????????,?????????,?????????????,79222268413,644
????,??????????,?????????,79221365502,462
????,????????,???????,88008305271,121
????????,?????????,???????,79220076147,93
???????,??????,?????????????,35222191037,120
?????,??????????,??????,35222331892,589
???????,?????????,???????,88009851791,82
??????,?????????????,???????,88005792983,309
???????,??????,?????????????,88009345524,226
??????????,??????,?????????,88001549159,555
????????,????,?????????,79223609593,281
????????,???????,?????????,79222130558,658
?????,?????????,????????,88003218687,431
??????????,?????????,?????????,79220871831,209
????????,?????????,???????,88007757862,155
??????,??????????,?????????,88003311982,170
????????,????????,?????????,88002283790,827
????????,????,?????????,79224884739,236
????,??????????,?????????,35222353014,932
????,????????,???????,35222251703,629
???????,???????,??????????,88006243686,905
???????,??????,??????????,35222475118,969
?????????,?????????????,????????,35222729237,193
????????,???,??????????,88007980331,775
?????,??????,????????????,79227385781,429
????,?????????,???????,35222783424,269
????,?????????????,?????,79221419968,18
??????,????????,????????,88004057366,924
???,?????????,????????,88008665618,494
???????,?????????,?????????,88004918249,115
???????????,???????,??????????,35222606575,109
???????,?????????,?????????????,88002988084,625
?????,?????,?????????,79227967519,142
????????,??????,????????,79224957597,673
?????????????,?????,??????????,79227226954,352
?????,?????????,??????????,35222993735,673
???????,??????????,???????,88007459929,185
?????,????????????,????????,35222884572,206
????????,??????????,???????,35222558967,986
???????,?????????,??????,79229454830,276
??????,??????????,??????,79224790221,926
??????????,???????,??????,88004117085,375
?????????,??????????,????????,79220737282,966
???????,?????,?????????,35222719203,410
??????????,??????????,?????????,79220815926,516
??????,?????????,?????????,35222344612,972
?????????,??????,?????????,79227455907,94
??????,?????????,????????,88002145353,69
?????,??????,?????????,35222303274,366
???????,?????,?????????,79223277879,208
?????????,?????,?????????????,88002729948,623
???????,????,?????????,35222326739,27
???????,?????,?????????,79227847902,211
?????,??????????,???????,79224174615,663
????,??????????,???????,79221344700,658
?????,????????,??????????,79226793362,325
?????,??????????,?????????,79220013117,446
??????,?????????????,???????,35222800947,439
????????,?????????,????????,79227430639,423
??????,??,??????????,35222257668,57
?????,????????,?????????,88003461562,466
????????,??????,?????????,88005723280,658
???????,?????????,????????,35222223674,537
????,????????????,??????????,79224900161,505
??????,?????????,????????,79225275996,924
???????,?????,????????,35222127009,843
???????,?????????,??????,88001332314,569
?????,???????,?????????,88001761567,481
?????,??????????,???????,88005819762,771
????,????????????,?????,35222671249,756
?????????,????,??????????,35222512777,879
?????,?????????,???????,35222382125,301
???????,???,?????????,79221626873,223
?????,??????????,????????,35222856196,881
???????,????,?????????,88004847970,512
????,?????????????,?????,35222678086,375
???????,?????????,????????,35222130328,442
????????,???????,????????????,79220503535,105
?????,?????????,??????????,35222979673,379
??????,????????,????????,88008032114,727
?????????,??????????,??????,88007429564,866
?????,????????,??????????,35222250556,860
????????,?????,?????????????,79226701775,965
??????,????,?????????,35222336814,136
????????,????????,?????????,88005881003,576
??????,?????,??????????,88004383301,436
??????,??????,????????????,79225228066,105
??????,???????,???????????,88000674253,247
????,?????????,?????????,35222253192,173
??????,?????????,????????,88005364196,890
????????,??????,?????????,88001362835,127
??????,????????????,???????,88001094164,636
?????,?????????,?????????,35222424594,832
???????,??????????,????????????,88002891576,228
????????,?????????,??????????,79229265150,326
?????,??????????,??????,79221831712,860
??????,?????????,??????,88004851490,574
??????,?????????,?????,35222999344,643
??????,??????,?????????,79226208110,941
???,?????????????,?????,35222166252,866
????????,??????,??????????,35222184791,691
?????,????,??????????,88000875631,767
???????,????????????,????????,35222244454,42
????????,??????????,???????,35222451850,213
???????,??????????,????????,88000737426,419
??????,?????,??????????,79224536735,458
????????,??????,?????????,88008415699,106
???????,??????,???????,35222906939,355
????,?????????????,???????,35222615667,679
????????,??????????,??????,35222899098,774
?????,??????????,?????,88000969414,573
????????,?????????,??????,88003673012,293
???????,????????????,????????,79228283959,851
????????,?????????,????????,88001745098,39
????????,????,?????????,88006349988,897
??????????,?????????,??????,88001010545,811
????????,???????,????????,35222770177,5
????????,??????????,????????,35222753137,766
?????,????????,?????,79227061622,394
????????,???,?????????,88007954315,509
???????,????,?????????,79229827065,917
??????,?????????,??????????,35222053489,57
?????????,?????????,??????,79222690325,941
??????????,?????????,??????,79227677336,66
????????,?????,???????,35222016219,182
??????,?????????,????????,88001802220,522
???????,????????,????????,79225525444,938
???????,????????????,???????,88009229866,472
????,??????????,????????,88001266769,831
???????,????,?????????,79228880627,355
????????,????,????????,35222119571,582
????????,??????,?????????,79227682979,660
???????,??????,?????????????,35222245624,920
??????,??????,???????,35222985489,717
?????,??????????,????????,88002693550,885
?????,??????????,????????,88006895746,778
???????,?????,?????????,79220405641,944
???????,???????,???????,35222072833,602
????????,??????,???????,88003494821,296
????????,?????,?????????,35222762397,104
?????????,?????,?????????,79221912873,154
????????,??????,??????????,79228053182,993
??,?????????,????????,79226772153,742
????,?????????,?????????,88008573232,917
?????????,?????????,????????,88007467025,445
??????,?????????,??????,88007599056,757
????????,??????,??????????,88009082840,930
???????,???????,??????????,88004373903,613
???????,????,?????????,79225455316,864
?????,????????,??????????,88006218757,22
???????,????,??????????,79224510232,955
????,?????????,????????,79225750777,372
??????,??????????,?????,35222770843,736
?????????,?????????,???????,35222245378,343
??????,??????????,???????,88002189501,200
?????????,????????,????????????,79226471164,993
???????,???????,???????,88007120687,384
?????,???????,????????,88000269654,469
????????,???????,??????????,79228629719,648
????????,??????,??????????,88003601596,455
????????,??????????,???????,88007007246,334
???????,????????,????????????,79229258429,557
????,?????????,??????,88004569724,581
????????,?????,????????????,35222114553,324
?????,????????,???????,35222224019,29
???????,?????,??????????,35222459471,626
???????,?????????,????????,35222606654,339
????????,????,????????????,79224320109,340
?????,?????,?????????,35222176109,198
????????,?????????,????????,79220230825,293
????????,??????,?????????,35222262153,391
????????,???????,?????????,35222258355,242
???????,???????,??????????,35222688725,204
????????,????????,???????,79229217527,196
???????,???????,??????????,35222020464,223
????????,?????????,?????????,35222030939,642
????,????????????,????????,88004684823,970
???????,????,?????????????,88005868854,391
????????,????????,???????????,88006484643,977
????????,???????,?????????,88007941198,415
??????,??????????,????????????,88001489379,243
????,????????????,???????,35222740910,647
???????,??????,?????????????,88009846633,948
?????,??????????,????????,35222696688,33
????????,?????????,??????????,88007358880,85
????????,????????,?????????,35222321472,453
??????,?????????,????????,88009046387,574
????????,???????,?????????,88003973909,972
???????,??????????,???????????,35222704056,244
?????,?????????,?????,88008789271,920
???????,??????,??????????,88009054377,120
???????,?????????,?????????,79229516062,712
????????,????????,????????,35222798352,432
???????,???????,??????????,88009286677,657
??????,???????,???????,35222464856,99
?????????,????????,????????????,79228188138,766
????,?????????,??????,79227740797,525
????????,??????????,????????,88000094949,73
?????????,?????,?????????,35222392351,362
??????,???????,?????????????,35222537698,490
?????,??????,?????????,88002668804,777
??????????,??????????,???????,35222878518,300
??????,??????,??????????,88003373630,76
????????,????,?????????,88008945632,877
????????,????????,????????,88008391321,486
????????,????,?????????,88002254745,791
????????,????,?????????,79221813576,38
????????,????,??????????,88007119672,37
???????,?????,?????????,35222594692,219
??????,????,??????????,79226413056,671
????????,??????????,???????,35222331241,978
????,??????????,????????,35222365664,907
??????,??????????,???????,35222180742,761
????????,??????,??????????,35222756773,568
????????,?????????,??????????,79224279564,146
?????????,??????????,???????,79227203445,764
????????,????,?????????,88008190251,276
????????,?????,?????????,79220791488,724
??????,?????????,????????,35222674415,9
??????,??????,????????,35222170350,224
??????,?????????,????????,35222201060,627
????????,????????,??????????,35222144868,511
??????,???,??????????,35222468945,273
??????,?????????,??????,35222379107,496
???????,??????,?????????????,79226568679,251
??????????,??????,??????????,79225876105,692
?????????,???????,???????,79226166467,411
?????,?????????????,?????,88005763231,140
???????,??????????,???????,79224585001,832
????????,?????????,??????????,35222527666,566
??????,?????,?????????,79221844030,640
????????,??????????,?????????,35222574380,791
???????,?????????,??????????,35222321607,196
???????,????????,???????,79225049668,82
????????,?????,?????????,35222896537,23
???????,????????,??????????,35222271557,739
????????,?????,????????????,79221275258,957
???????,?????????,??????,35222343812,369
??????,?????????,????????,79228399908,382
???,?????????,?????????,35222406220,693
??????,???????,?????????,35222692215,385
????????,?????????,????????,88008734179,54
??,??????????,??????,35222824369,495
???????,???????,?????????????,35222245169,698
??????,?????????,????????,88000710788,585
???,?????????,??????,88006758594,74
?????,?????????,???????,79220113196,80
????,????????,????????,35222347371,173
???????,??????,?????????,79222886913,420
?????,????,?????????????,79223035979,292
?????????,??????,?????????,79221958479,610
????????,??????????,??????,79227397924,714
????????,?????????,????????,79221331706,28
?????,?????????,??????,79224273380,284
??????,???,?????????,88001143379,234
???????,??????????,??????????,79227011139,487
????????,??????,?????????,35222370174,928
??????,?????????,?????????,88009208642,71
?????,???????,?????????,88000973879,777
??????,?????????,????????,35222510583,811
??????,????????,??????????,88002557527,966
???????,?????,??????????,88009264696,648
?????????,??????,??????????,79222112901,102
???????,???????,????????????,79224572153,887
?????,???????,????????,35222542063,105
????????,??????,?????????????,35222942980,1
??????????,??????????,?????????,79227553278,424
????????,???????,?????????,88001848676,813
??????,???????,??????,79227913419,179
????,????????????,???????,79220283401,524
????????,??????????,?????????,88002497682,699
??????,??????,??????????,79229238186,702
????,??????????,???????,35222631249,352
?????????,??????,?????????????,88005226287,873
????????,?????????????,?????????,88007499506,478
?????????,????????????,????????,88009474019,810
????????,???????,??????????,88004974588,369
????,?????????????,???????,88007608821,497
?????,?????,?????????,88001787133,238
??????,????????????,???????,35222011543,984
??????,????????,????????,88006659753,55
???????????,?????????,???????,79222163731,168
?????,?????????,??????,35222276970,241
?????,????,???????,88009898431,988
??????,?????????,?????,79223805496,118
???????,?????,?????????,35222500307,327
??????,?????????????,????????,79220292717,869
????????,??????,????????????,88004818067,833
????????,?????,??????????,88004344450,530
??????,??????????,?????????,79225405395,129
??????,?????,?????????,35222851907,303
??????,??????????,????????,88006586153,95
????????,?????,??????????,88001199282,552
????????,????,?????????????,79225582173,377
???????,?????????,?????,35222676049,252
???????,?????????,?????????,88009857387,762
??????,????,?????????,35222731356,588
???????,?????,?????????,88004234815,66
????????,??????,??????????,79220128238,44
????,??????????,????,79222068866,472
?????????,???????,??????????,79227247997,183
????????,????????,????????????,88006107585,778
???????,????????,????????,35222589906,770
????,??????,?????????,88008208206,190
??????,?????????,????????,79226490601,260
??????,???,?????????,88002509806,188
??????,?????????,??????????,79229700394,986
???????,?????????????,?????????,88003913504,346
???????,????,????????????,79224623127,460
???,????????????,???????,35222695255,939
??????,?????????????,?????,35222235119,113
???????,?????,???????,79227406331,102
????????,??????????,????????,79225626840,584
????,??????????,???????,88008371395,830
?????,?????????,???????,79227128320,873
?????,?????????,?????,88002890431,326
???????,???????,??????????,35222329306,675
?????,?????????????,??????,35222866219,242
???????,???????,???????,35222734264,910
??????,????,?????????,88004068910,322
????????,???????,?????????????,79221271313,651
?????????,????????????,???????,88009396156,49
??????,????????????,???????,35222007351,625
??????,?????????,??????,35222764308,47
??????,???????,??????????,88002753576,983
?????,??????,??????????,88000698501,441
????????,??????,????????????,88003463482,373
?????????,????????,??????????,88006781470,671
????????,?????????,?????????,88009236343,639
????????,?????????,???????,88004235847,833
???????,????????,???????,35222549350,788
?????????,?????????,?????????,35222176854,594
????????,??????,????????,88009752176,710
????????,????????,?????????,35222614529,785
??????????,????,?????????,79224915193,601
???????,??????????,????????,79227657005,571
????????,?????????,???????,79228515579,642
????????,????,??????????,35222237419,549
?????,?????????,?????,79223210110,683
??????,????????,?????????,79220977573,752
???,?????????,?????????,88001072282,745
?????,?????????,???????,88003860900,496
??????,?????????,??????????,79223730853,387
????????,???????,??????????,79229266796,479
????????,?????????,?????????,35222693694,144
???????,????????,????????,88003586174,907
?????????,??????,??????????,79222011556,268
????????,????????,??????????,88007663234,553
???????,???????,?????????,79224867660,480
?????,???????,?????????,88005169079,958
????????,??????,?????????,35222696520,317
?????????,???,?????????,35222887218,40
???????,?????????,???????,79220455503,641
?????,??????,?????????????,88002242715,129
?????????,???????,??????????,35222202108,350
???????,????????,?????????,88004332940,879
??????,????,????????,35222772860,536
????????,??????,????????????,88003945766,414
??????,????????,??????,79221419880,510
????????????,??????????,?????????,88008980692,742
???????,????,??????????,88009832292,502
?????????,?????,??????????,88005039488,716
?????????,???????,???????,88006879665,3
?????,????,????????,88006006015,371
???????,????????????,????????,79227056031,7
???????,???,?????????????,35222113846,678
????,?????????????,???????,35222852425,636
??????,????????,????????,79227574414,533
???????,?????????,????????,35222067183,575
??????????,????,?????????,35222382449,147
???????,??????,?????????,88008324080,284
???????,?????,??????????,35222156382,349
????????,????????,??????????,79224896033,809
?????,??????????,???????,88007928522,463
??????,??????????,???????,79223829224,793
??????????,????????,?????????????,79222046019,366
???????????,????,?????????,79226595563,491
????????,??????,?????????,88001288969,85
?????,????????,?????????,35222642330,434
???????,?????,?????????????,88002052720,482
?????,??????????,??????,35222621215,629
??????????,???????,???????,88006616959,799
???????,???????,???????,79225741761,763
????????,??????????,?????????,35222297196,271
???????,????????,?????????,35222696505,443
??????,?????????,????????,79223443846,226
????????,??????,????????,35222165028,335
?????????,????????,??????????,88001819829,968
???????,?????????,????????,79225842596,387
?????????,??????,????????,79229955745,658
??????????,????,???????,35222916495,261
????????,?????????????,?????????,88004117240,250
??????,??????,??????????,79222182670,58
??????,????????????,???????,79222739601,887
?????,??????????,???????,88002399347,682
???????,?????????,??????,88003415188,656
???????,????,?????????,88004158817,946
?????,?????????,???????,35222614570,129
???????,????,?????????,88005314423,171
??????????,?????????,?????,79220884596,959
????????,?????????,???????,88000526898,768
??????????,????,????????????,79228662871,38
???????,?????????,??????????,79226147683,871
???????,?????,??????????,79223247622,979
????????,????,??????????,88004049786,64
???????,???????,?????????,35222243637,584
?????,?????????,???????,79222419479,593
?????,?????????,????????,79228601207,91
?????????,??????,????????,35222573461,508
???????,??????????,????????,88004215489,509
????,?????????,???????,88007998181,212
????????,??????????,?????,35222662227,834
?????,?????????,????????,88006028731,907
???????,?????????,?????,79228284931,250
?????????????,?????????,???????,88006681152,293
??????,???????,?????????????,88009997394,616
?????,?????,????????????,35222018359,942
????????,????????,??????????,35222145363,208
?????,?????????,??????????,35222691123,697
????????,????,????????????,88003458679,454
???,?????????,????????,79225387979,225
????????,??????????,?????????,88007834076,648
???????,?????????,?????????,35222296629,219
??????,??????,?????????,35222530033,174
???????,??????,?????????,35222221153,670
??????,?????????,?????????,88007866022,181
????????,??????????,?????????,35222124587,43
???????,???????,????????????,79226665578,772
???????,??????,??????????,35222635911,130
???????,?????????,???????,35222156319,956
???????,????????,????????????,35222142456,501
????????,???????,??????????,79223840368,142
???,?????????,????????,35222291827,183
??????,?????????,?????????,88003770739,425
????????,?????,????????,79229047961,738
?????????,????????,?????????,35222192799,809
?????????,?????,?????????????,88002363778,694
????????,??????,?????????,79222232241,932
?????,??????????,???????,79222010443,500
?????,????????,????????,88002709383,937
?????,?????????,??????,88003321775,685
?????,??????????,???????,88003327535,479
??????,??????????,?????????,79226046678,568
??????????,?????,?????????,88001843389,665
??????,??????,?????????,79223970362,550
????????,????,?????????,35222075841,779
????????,?????????,??????,88009353626,415
????,??????????,???????,88008731154,266
???????,????????????,???????,88009407634,468
???,?????????,???????,79228707138,732
????????,??????????,??????,88007917484,485
?????,??????????,?????,88007689566,715
?????,?????????,?????????,35222146418,297
???????,????????,????????????,79222996314,36
???????,????????????,???????,79228516149,241
????????,??????,??????????,35222345352,223
???????,????????,?????????,88007010975,702
???,?????????,?????????,88009972196,552
????????,?????????,???????,35222967004,201
?????????,???????,???????,88003343357,451
???????,???????,?????????,79227864122,274
????,?????????????,???????,79229583723,51
??????????,???????,?????????,35222400672,264
?????????,??????????,????????,88006772964,22
???????,????????,??????????,35222868495,279
??????,?????,??????????,79224474883,787
?????,?????????,????????,35222416959,393
??????,?????????,???????,88006729093,195
??????,???????,?????????,79226418238,519
????,???????,??????????,88009651691,186
??????,??????,??????????,79223162213,376
????????,???????,?????????,88003317209,499
????????,???,?????????,79228189785,556
?????????,???????,?????????????,35222368731,671
??????,??????????,??????????,79223250464,573
?????,??????????,?????????,35222425700,69
?????,?????????,????????????,88009147364,961
????????,???????,??????????,88000674541,166
????????,??????????,??????????,88008798610,731
?????,?????,??????????,88006455715,911
??????,???????,?????????,35222957066,60
?????,?????????,??????????,35222908451,788
??????,?????????,???????,35222747856,172
?????,?????,?????????,35222531905,23
???????,????,?????????????,35222470921,803
????,?????????,????????,35222633310,869
????????,?????,????????????,35222064119,336
??????,?????,??????????,88000153707,33
????,????????????,???????,79224501611,691
????????,??????,??????????,79223692625,462
???????,?????????????,?????????,35222452077,382
?????,?????????,????????,35222039077,399
???????,?????????,?????????,35222544829,530
?????,?????????,??????????,35222336932,859
???????,???????,??????,79220097636,575
????????,??????,????????????,35222008845,364
?????,??????,?????????,79225058652,95
???????,?????,??????????,35222321835,870
???????,??????????,???????,88009552405,500
????????,????????,?????????,35222696886,980
??????,????????,?????????,35222073364,964
???????,??????????,??????????,88001419061,472
???????,????????,????????????,35222009567,755
???????,???????,????????,79221982877,877
???,???????,?????????,88006038168,399
??????,????,?????????,79229025807,892
????????,??????????,????????,79228410417,274
??????????,???????,?????????,79223854332,656
????,?????????,?????????,35222699516,629
?????????,?????????,????????,35222432666,462
?????????,?????,?????????,88008614160,908
???????,????,????????????,35222194502,524
????,?????????,???????,79227437457,851
???????,??????,?????????,35222028969,856
???????,????????,????????,88009754701,631
??????,?????????,???????,35222892991,276
?????,??????????,????????,79223740876,537
?????????,??????,??????????,88009028373,114
????????,?????,?????????,35222551594,193
????????,??????????,????????,79224825244,167
?????,?????????,???????????,88000700906,980
???????,?????,??????????,88009912705,272
????????,?????????,?????????,35222799689,895
?????????,?????,????????????,79229571364,56
????????,????,?????????,35222692906,471
?????????,?????????,?????????,88001240101,945
???????,???????,?????????,79228633164,971
????,????????????,???????,79227161263,473
??????,??????,??????????,88004159997,480
????,????????????,?????????,88008480316,787
?????????,??????????,??????????,35222702804,98
?????????,????????????,??????,35222266958,50
???????,?????,?????????????,79224909819,484
?????????,?????????,??????,88009223469,408
?????????,?????,?????????,35222106642,347
???????,??????,??????????,79220791105,520
????????,?????????????,???????????,35222585290,472
???????,?????????,?????????,35222335946,795
???????????,?????,?????????,88002040008,688
??????,????,????????,79221123879,764
??????,???????,?????????,88008264517,781
????????,????,?????????,88007848805,966
??????,??????,????????????,88004097819,1000
????????,?????????????,????????,88006712655,180
????,??????????,??????????,35222546364,102
????????,???????,??????????,88007250333,519
???,??????????,?????????,88000387437,551
??????????,????????,????????????,79229558313,281
????,?????????,??????,35222853312,765
???????,????????,??????????,88008520668,686
???,???????,??????,79224272038,742
???????,?????,??????????,79229813615,599
??????,??????????,???????,79227090517,523
??????,?????,????????????,79225743113,187
?????,????????,????????,88006583082,79
???????,????????,????????????,88003465367,744
????????,?????,?????????,88004101060,687
?????,??????????,?????????,88001207844,302
??????,??????????,???????,79225818883,987
????????,?????,???????,79222726040,238
?????????,??????,??????????,35222980182,1
??????,?????,??????????,35222997889,241
?????????,?????,?????????,35222407938,274
???????,????????,?????????,79224080434,57
???????,??????,??????????,88002257225,498
?????,?????????????,???????,79224287724,683
????????,????????,??????????,79227488217,720
???????,?????????,?????????,79221390624,832
???????,?????,??????????,79224338105,292
????????,??????????,???????,79225319580,936
???????,????????,??????????,88009823319,197
???????,??????,?????????,79223407278,797
?????????,??????,?????????????,79227152501,124
???????,?????????,??????????,88006428322,618
????????,????,?????????????,35222633525,865
???????,?????,???????,79229115722,642
?????,?????????,????????,88002349359,308
??????,???????,???????,88002101211,6
?????,?????????,????????,88003920506,353
?????????,????,???????,88006277733,273
????,?????????,????????,35222584705,1000
????????,?????????,????????,79223638323,299
??????,?????????????,???????,88005989512,121
?????,???????,??????????,35222889170,832
?????,?????????,????????,35222076900,834
???????,?????,?????????,88004241766,883
?????????,??????,???????,35222421898,474
?????????,??????,??????????,79228993366,415
???,?????????,?????????,79222375172,336
????????,?????,???????,35222865712,760
???????,?????????,??????????,35222628010,157
??????,???????,????????????,88005078523,420
?????????,????,?????????????,79222190159,669
????????,?????????????,???????,79221486520,153
?????,??????????,????????,79227522099,374
????????,??????,??????????,35222147696,393
??????,??????,?????????,88005828441,522
?????,??????,????????,79223462128,465
????????,???????,?????????,79228363402,765
?????????,???????,??????????,79224177505,956
????,????????,????????,88002492498,168
?????,????????????,????????,88006960339,410
?????,?????????,????????,88007142825,170
????????,?????????,???????,79228259656,279
??????,????????,????????,88001825943,498
????????,?????,?????????,88008762711,866
???????,?????????,???????,35222922345,388
????,????????????,???????,79229684987,101
????????,???????,??????????,35222938024,501
??????,????????,??????????,35222003564,265
??????,?????????,?????????,88009413633,24
????????,?????,??????????,88006658082,131
??????????,?????,???????,79223588603,428
????????,????????,??????????,79220754151,862
????????,?????,???????,79220660930,110
????????,?????,??????????,88006801560,593
???,?????????,????????,35222164462,876
????????,???????,?????????????,35222323040,196
?????????,?????,?????????,88009549719,846
???????,?????,?????????,79220777368,571
??????,???????,????????,79227045712,37
???????,?????????,?????????,88003738777,678
???????,????,??????????,79222149574,876
???????,??????????,???????,88006323600,661
????,?????????,????????,88008255163,32
?????????,???????,?????????,79225909348,71
?????,????,?????????,79220465279,987
??????,???????,?????????,79226311064,173
????????,?????,??????????,88009540924,602
??????,?????????,????????,88002550400,450
??????,??????,??????????,35222082230,617
?????,?????????,??????,35222467633,538
???????,???????,?????????,79224913386,109
?????,?????,?????????,88008850863,226
????????,??????,?????????,79227633378,787
????????,????,??????????,79223316474,741
???????,?????????,???????,88003653828,739
?????,?????????,????????,79223083043,513
?????,??????????,????????,35222783811,662
????????,????????,?????????,35222463883,872
